feature_1,feature_2,feature_3,feature_4
2.2019262635555426,-1.483309561409189,1.6826523900138863,-0.5070475534430323
-1.7047903025873832,2.785880160967557,-0.6410651803870593,0.45072985396353027
0.3368049380370352,-0.9116565157351688,-0.01933480696291201,-0.10187956646512238
2.4803787578759597,-0.4888754602888292,2.3730824684974685,-0.5291849081908039
0.6916413584255534,-2.4741277694240353,-0.2829726315251784,-0.2305957960540907
0.921352667961479,0.7313548159139176,1.250415107025794,-0.16414258278914104
-0.3138815931146054,-0.4585910619261664,-0.5106171644911566,0.0484803665803464
-0.8590505948094649,2.7105590444717222,0.20501230520314473,0.27353799561541164
0.665777956351299,0.910661702957779,1.0579975077505726,-0.10503659430609545
-2.075963194581116,1.8495694182386055,-1.4041022227960158,0.49406431294123543
-0.2621532682689262,-1.145840303605309,-0.7347201658903233,0.013396336707245882
-0.7463941389387398,-1.9435086565460407,-1.5589148632803993,0.08498648761217434
-0.17025189383658995,-0.4061616666896717,-0.34057466588913465,0.020704895484953197
-2.189858846724605,-2.87861872007546,-3.432776894004388,0.34962870559879794
-1.4865378285351774,2.611189153235899,-0.48546264225756497,0.399489177727857
2.4688015586673435,-0.4534745816859109,2.375389298975728,-0.5255385950402962
-2.4375821328194607,-1.7031131401636674,-3.2144990045297046,0.4424979640972956
-1.041638606450367,-2.004114689078034,-1.8893931946192746,0.14375691928221218
-1.0315983660907113,-2.2008369198369158,-1.9584819742633321,0.13469787616828616
4.744569321297217,-1.110665547970096,4.46840006188654,-1.0184807632407102
-0.3055027502455676,-1.1436464452081228,-0.7787605149521946,0.02241933155846415
1.9931437106906444,-0.7393894910773481,1.7668866701664976,-0.43754286319258956
-1.8113878941903576,0.4621880122339215,-1.6905327362169775,0.39019218477933426
0.44658587926906534,0.2687519474472826,0.5714373368333259,-0.08260639469422956
-0.6813829250444856,-1.1139521879251142,-1.1563188647672673,0.10103609103776945
0.7889425083399698,0.229944061214731,0.9105695252964319,-0.15462934414521998
1.4256107382940129,0.34714671140757225,1.6177656644090455,-0.28184161384225104
-2.1757665055780784,-1.641968204113605,-2.9184481481216533,0.3906446428050537
-2.1174577769831804,0.032961276204467094,-2.1811879780426797,0.43810359591682124
-0.8695526565753334,2.135675185783649,-0.038179282740176346,0.25528611221920844
-1.6446155183794673,0.9614994291228797,-1.3159229029672814,0.37351381149486357
-1.3320660228807764,3.1909072863827888,-0.09110906196925483,0.38820491948309926
-1.9298077413990495,-2.098603275603745,-2.848063180935358,0.3236726279273204
0.8845186464155118,-1.4553897212839333,0.32858943572724186,-0.23421165321635237
-1.302436477274841,-0.35546025845540563,-1.4934688189511427,0.2561295856898782
-1.1852711077969809,-1.5999659272884919,-1.8749378961264198,0.18774989930218
-1.1150809031332423,0.7562101044407137,-0.8500759556691896,0.2569539304877679
0.27917253713211154,1.235241763398354,0.7884853629177908,-0.013732828467627717
0.3272732512240819,-1.4613542582850116,-0.25134314027315563,-0.11943711381899726
3.0414271942445446,-0.4084522693144823,2.987044799179914,-0.6420995438769049
-0.8154036125144203,2.498332810140892,0.16448806167155494,0.2569935959199565
-0.3687364904073284,2.1512542571864834,0.48715590770489037,0.15249711600115462
-1.0031875936356243,1.4608384771135476,-0.44937467508726314,0.2588922667117089
-0.5014114784098924,-1.6111637060488655,-1.1707190667338252,0.04623920647117716
-0.5181737394730463,-1.6949714096793467,-1.221957498165027,0.04672134655560711
4.100280316031027,0.02267544140403177,4.258643593449173,-0.845278639721284
-0.12861411121198896,-0.5577365290413544,-0.35867233643348573,0.006729330194992625
0.5182274031164809,0.15768382146933013,0.6008037257346575,-0.10133443261560349
-0.23356464263709403,-1.1420318854962348,-0.7035523018914991,0.007632404179936797
3.3140257883559263,-1.1473722735607867,2.970969185796647,-0.7245949427516628
0.9736912926383072,-1.7696069999315112,0.29403342035675684,-0.26377273571952425
0.13699525138988555,-0.8137419273344098,-0.18684839013897503,-0.05717149622525246
-0.5394662850260564,-0.508913566696076,-0.7647454363980007,0.09324190775950865
0.9654765504748197,-1.3397380039630808,0.4592274389108436,-0.24680937756160118
-1.4065418748078247,-0.08872358701729177,-1.4935755751915876,0.2870855736181267
1.2395624453022096,-1.7869050101418322,0.5625890143633482,-0.31924907479159637
0.3172617759406022,1.2579050998479824,0.8371187146185677,-0.020787495372947717
-2.2664608517759426,3.2256146512009547,-1.045479426976276,0.5822480357008518
-0.23843121916488097,-0.25499237777818173,-0.3501482168738288,0.04014284577353424
-1.1378061021735244,3.8610394638795125,0.38101624999008465,0.37192183237129217
-1.3878483660471659,-0.7225413094961006,-1.7303240769948034,0.2607160097515694
1.8676059742524518,-0.6153355603119426,1.6869103947517186,-0.407232222423794
-0.9047569570673393,0.8272989037048857,-0.6033721904253027,0.216078997218959
-0.2775186988017024,-1.210881170768854,-0.7769273646372811,0.0142568120267286
1.5128731483366857,0.2575670965541823,1.672004737655152,-0.30302975030060225
-1.9441669756625986,-1.2242722909651982,-2.5096326144598087,0.35769047250503555
1.9923810074018082,-0.09588245404925444,2.026133838616115,-0.41452913345950254
-0.39831247513806567,-0.41681601771502075,-0.5812392384673868,0.0673862809173035
-0.5680066059405071,1.9120544026143396,0.18397545265104975,0.18512007749555176
1.8340225157579702,-0.7553417210200509,1.5955291943695777,-0.4052751442901247
1.905870152866122,-0.05741210190144441,1.952020698729353,-0.3953113986742278
-0.23119875346120478,-1.391233806879042,-0.8018014375546967,-0.0017070482834925238
1.8950309722017766,-0.02660861424119787,1.9532346224536312,-0.3919806660869121
4.374623942009546,-1.4171462471254668,3.9611460263372114,-0.9530290364026923
2.4122144266990952,-0.05666091741928503,2.477093285748686,-0.49976777101877845
0.5009278142057231,0.375013951273961,0.6706965426830593,-0.09004547868984886
-1.7414620404287433,0.8222955355284534,-1.472544980108278,0.38855358215048114
-1.5163021537451367,0.5719268686546612,-1.3403646060277534,0.3331996259405206
2.0392528677149384,-1.656642535810953,1.444016770445418,-0.47963675950953744
-0.06052325466156838,1.5230059583634399,0.5527126974726566,0.06658359547003018
-1.9600495536584925,1.4064204534063762,-1.4630447763431529,0.45440583497834197
-1.5719004304755124,-2.7630207143047065,-2.745619805820003,0.22622017134870082
1.3731471652980674,-1.4799088603430606,0.8250900325177943,-0.33590997932477823
1.8484113620425502,-1.3143904390147119,1.3845331328637729,-0.42810077405573643
-0.6437575806734483,1.0036536772040252,-0.26161163007994626,0.16848617791588605
2.094456002953476,-0.19136993177153894,2.093337160428161,-0.4389836530212785
2.2355269623412495,-0.30294460960638747,2.194454675795842,-0.47205629774170943
-0.6937397631468463,-1.6710440802305921,-1.3942430853693657,0.08379887913228184
1.8341142988173518,-0.004249995388791561,1.899136318074163,-0.37861649877141085
-1.7861114738889423,0.6255501358695218,-1.598322833939173,0.39077881282750454
3.421327007544485,0.4645936004760298,3.7335613322317687,-0.689481852090991
-1.5849340725593766,1.0865450149174398,-1.2035395517777836,0.3656400938863307
1.9634749143396595,0.10924225253340425,2.0790656722086513,-0.4012787195749211
1.663480435000165,0.1837553011779165,1.7982653578207142,-0.3367289180822673
-1.0523291006209345,2.2952005951299936,-0.16314322971114237,0.2986677279098568
-1.5048452737048703,1.78810718230018,-0.8370391151632139,0.3740323158216924
-0.10141926903569044,-0.2292238246463767,-0.19773777131430048,0.012785982246699752
-0.4952965856850772,-0.19528328326745714,-0.5922322398632416,0.09526723455163477
0.913590552659344,-0.33981895771043424,0.8095151639623818,-0.2005872775228943
-1.163023355672956,-1.212513149543235,-1.6953130781100514,0.1969208305203932
-0.41564326516398997,-1.7297107524730988,-1.129734139294587,0.024330517166359616
-2.273721461809798,1.3095237428865893,-1.8272859444042195,0.515689742216965
-0.6761794680020271,1.0828696450230624,-0.26320254589775516,0.17798999003863997
-0.9131076947951968,-1.880520598465432,-1.7062416368583821,0.12162470749189455
1.4389999306507761,-0.6018455930419329,1.248159533044971,-0.31831114381363423
0.04093486085267405,-0.11765386997847904,-0.005118885210251944,-0.01262569913703302
2.0087194858889523,-1.5851002218479553,1.4412821977602646,-0.47079519243355616
0.6784559095086796,-1.5772799157167685,0.06577337370031067,-0.19602039614684713
-0.528810032745412,-2.142861517476149,-1.4139707315640575,0.03300777780573086
-1.460811306280573,-1.826717592558678,-2.2521334918307074,0.23655316848336894
-0.14843642258592205,1.577313491336954,0.48354593401219026,0.08665320611146861
3.6968836324150183,-1.4452169388827558,3.2474010142793706,-0.8141758057487629
0.36674736665055985,-0.6039133836947015,0.13605445426818896,-0.097127575183852
-0.6095390751111932,1.906597934131265,0.13872677886344675,0.19349640820149222
-0.9944007888939407,-2.074187389570997,-1.8687524855696875,0.13152062611169194
-1.811865587004776,0.7483778818520895,-1.5753800720941555,0.4004557651342908
-1.8887455614266306,2.899705003934848,-0.7857181820745467,0.4927315040461486
-1.323822253350479,1.7549876329758463,-0.662812488144436,0.33550225065685696
3.0900671371448514,-0.8468488711496328,2.860301008005697,-0.6677074423809032
1.725310513866266,-0.45895559608839165,1.6026293892098809,-0.3723154919670524
-1.939665739125047,0.5711747068876665,-1.7794374132513806,0.42053307676255575
-1.4489032617473858,2.5717169800309767,-0.4624091219556681,0.3903213768356258
-0.9090737494423619,-0.54639809185715,-1.1629493990013762,0.16817822330740972
0.35382714968656925,1.1653918235013496,0.8376305206561874,-0.031618606289343515
-0.5133577062556157,-1.6234410606649168,-1.1880612026656896,0.048268212795733956
-0.3984658950546962,-1.0307395575350082,-0.8294813386925535,0.04561235005814694
0.5855508446135302,-0.32212272304571765,0.4766897567370789,-0.13226844629254053
3.1790310041405005,-1.0699723118465503,2.862339131107359,-0.6939899353454048
-0.3263933364257384,-0.6105124573301475,-0.5849747761954578,0.04566613134481716
-1.354764632270637,-2.233407821258992,-2.3065692766199977,0.20022567432917998
-1.2800723167583794,2.776219083358451,-0.20479662131743304,0.36274706380019295
0.5232440680040503,1.4166960450036488,1.1147627933095339,-0.0576514967842606
-0.8662409102625984,1.7209334233716322,-0.20234187528350778,0.23987177202462345
-0.9039917118432492,-1.0120828036989802,-1.3458630465606103,0.1505891746833399
1.810699501432781,0.04390910883846899,1.8943303342177842,-0.3720743707618804
1.1850492579927852,-0.9716778303906096,0.8355209932520701,-0.2790448215029986
1.5391702160837784,0.2753469543098175,1.7064434402532715,-0.3078245814425588
-1.114732941370854,1.3325599368760126,-0.6168155614195492,0.27735315966595275
-2.188010894845502,1.5718424531021284,-1.6324550208482849,0.507320694652813
-0.29325195505179485,0.4221852268011148,-0.13332004530453556,0.07550725947424897
-0.8990506543611639,1.2929544602677456,-0.4092894198747883,0.2314408594463525
-0.2603864116492306,-0.17098132086647944,-0.3389539087423046,0.047657191844867705
0.2524692698073312,1.2436121061807293,0.764192831036767,-0.00792536533984417
-2.251416763431484,0.3109370830752598,-2.207692957885993,0.47561900402281965
1.1042968681436907,-0.9744988312107007,0.7506902492844013,-0.2624819367895017
1.2458249980417422,0.4835410720967487,1.4865541179389783,-0.2398987015525737
0.26359349655656433,0.20822551266842138,0.35732786382941706,-0.046996112407302046
2.072428796965072,-1.8793781203391977,1.3883936849565977,-0.49439375532381535
1.7098105631643863,-0.40991827987803386,1.6063811366352776,-0.36737538287422783
-1.188460571909659,0.9957840819008446,-0.829315234896925,0.28060495455538076
1.539622202655114,0.23812278163455136,1.6918697918929553,-0.3092399913720986
0.31957518809352686,0.20693557885992564,0.41482535191777314,-0.058593630600727635
2.1156029958103315,-0.5451558187497817,1.972290731357593,-0.4559132021798433
2.641019168613696,-0.9700691289720204,2.3451205405277866,-0.5794239464623252
-1.2789479938508257,2.4639593395674586,-0.3298138174611742,0.3514240922038857
-0.3807350190319053,-0.34986392142529,-0.5359672062707914,0.0661372426944111
-0.9875549927236356,-1.5717118404363624,-1.6586100030744704,0.14795514394686352
0.3904375599559425,-1.1211716785253771,-0.04841452625080289,-0.12038818849298366
-2.1497289002206643,-0.3420800187866646,-2.3661854844363788,0.43144180194459514
-1.0694230490840861,-0.1261785377266882,-1.1593250685732408,0.21619148775669428
-0.6475083244815387,-1.409753490495243,-1.240743307264835,0.08353974768127029
1.8965081286998362,-0.03392275453765059,1.9518099259243078,-0.39254526079978147
1.422157646536713,0.34206385388924,1.61213296764025,-0.28130961079912187
0.306713795058479,1.2156443758175781,0.8091095915114521,-0.020111975949605565
1.3556397344148499,-1.22344679675465,0.9105804419985495,-0.3231882335394999
-0.6092057350029121,1.8977942005709978,0.1355147085839803,0.193114929557557
-2.6912040954074716,-0.19604396627110043,-2.868351422005424,0.5483610138873484
-0.3839553983781795,-0.7254352765914165,-0.6910710699446811,0.05346206322908008
-1.1532572354129045,2.341792184352966,-0.24891651637357826,0.32114889094400306
2.014532132099179,-0.149463318210882,2.027439264371463,-0.42100307762328054
1.423007745091015,-0.6814485157136971,1.199418327151256,-0.3178385600160498
-1.319511766952556,1.8354261974129595,-0.6258403747623107,0.33746984105561395
1.8699121414589452,-0.5421296377158205,1.7188825856822438,-0.40510793701230896
-1.6252538748248155,1.4798492014895903,-1.0863944631290825,0.387929538295804
2.4541672399743995,-0.4433325529682788,2.3643208069037263,-0.5221586060677456
-0.742260575992196,2.017176092537005,0.045859852611309426,0.22481076530773272
-0.9623194069233665,2.5701728093004794,0.04125646719609888,0.2898609971358021
-1.8880491837024531,0.010725984606850592,-1.9524168644512827,0.38997586325749906
1.5716086506288622,-0.49693886771691276,1.427985821004519,-0.34194854811624653
-0.6219196376208393,-0.7883754987818996,-0.9631281035415046,0.1003299361317662
-0.2580262997430489,-0.16294904408900301,-0.3332621190119549,0.047455481532210984
-0.8095235797765556,-1.4809748554163324,-1.437434102896797,0.11444157786021986
1.414675939401987,-1.0584942425793347,1.0384212580517989,-0.32951137497572014
-1.567847046006571,-2.647158884284038,-2.6945998045762867,0.22949899229107418
-3.0200076361045847,3.8144983646943054,-1.588481492433084,0.7586570098297966
-1.5592810890455961,2.668145749299047,-0.5378370267582886,0.41652260107310896
-1.7628612231317355,0.9631830888556728,-1.437790953441155,0.39797335958479635
-0.5229800069986257,-0.378942845386784,-0.6951388109939692,0.09445635322556026
0.9060867397774723,-0.8594475625790063,0.5917592662694853,-0.21749526430992672
-0.6829633451133547,2.2173506328629866,0.1882042019855492,0.2196847907266619
-0.6670780157986828,-1.5443275443473121,-1.3154057257937388,0.08279805486593009
-1.8832252205889923,2.058184214946412,-1.1200508519280041,0.4617029121604603
-1.6559336513896261,2.7279325046293534,-0.6138470687720332,0.4385901802525907
-1.520716105060349,3.309942764619393,-0.2385221325634762,0.43136040976309264
0.22474208788872674,1.263282064947162,0.7434052386959752,-0.0015052752282397053
1.691569100344696,-2.0422938930859122,0.9278419744400641,-0.42159068446000303
-0.7722167263682753,-1.313703583723005,-1.3311763412413131,0.11268459860757837
0.8928525416544396,-0.09745133832780295,0.8859619528198579,-0.18769952073399754
0.8518037706020812,-1.1997081648371384,0.39800363591943344,-0.2183796062105362
3.011479058869838,-1.3590547034279994,2.571873744786558,-0.6696836986115894
1.7521792936963132,0.08679582944576125,1.8510109897167832,-0.3584755834257956
1.9571651763774285,-0.5473276986929876,1.8072100606148962,-0.42329704020610465
-1.0462948987653329,-1.4528144538690428,-1.6714415516547327,0.16429904364504316
-0.023993733747251333,1.4643203972681913,0.5668569382007768,0.05696138940850329
-1.4347261959474225,2.55277115448878,-0.4553720866840467,0.3867230441396249
-3.000335812753785,3.759102667685627,-1.5904789482811772,0.7526302041937685
-1.554351248123856,-0.5565117209936319,-1.835793999846609,0.30097062899703236
2.5381647620748145,-1.0738599885957496,2.196582175715784,-0.5618866470456342
-1.1787949439650833,-1.5825025358499512,-1.8611692191879097,0.18703382872492624
-0.8794661259726437,-1.6862975509209182,-1.5928914683500637,0.12158133609720329
-1.7155747302610664,1.8644732778380406,-1.0245774413179176,0.42022828889533337
-1.2831166457090972,-1.9202314865590187,-2.105761356091168,0.19656479204203303
-1.615290985528005,1.045713315946501,-1.2515009497021108,0.3704539005936916
2.1776933170250565,-1.7162493445080373,1.5634079849220868,-0.5103207879811166
1.100310950156201,-1.0026205896660552,0.7351954458035086,-0.26265829135529406
3.6024732589893347,-1.3592253794320763,3.184303965564355,-0.7916401444280985
-0.6668351771653023,-1.0276184499810797,-1.1063547713675632,0.10110063171728154
-0.7691982708671015,-1.421083753481779,-1.3714397818097437,0.10824777377523426
-1.1590254548233268,2.103440091042077,-0.3512113877407175,0.31387326296927476
-0.5420196582663902,1.8512312937516573,0.18632972769564948,0.17759738647501536
-1.2767968197417812,0.6237414865719649,-1.0712061955787573,0.28561858765703746
1.8690342116815046,-0.04733713751546387,1.9179156152241745,-0.3873525346104842
2.681999201240018,-1.5652541766751997,2.1470807702075554,-0.6090201154265
1.334978633344125,0.39117530997295513,1.5416273673465963,-0.2615760478051113
-0.16446160930038228,-1.0752398495517466,-0.6049444685926841,-0.004254511311196835
1.605544825582337,-1.089025032071938,1.2238981239695,-0.36998116476758364
0.3701410349273802,1.1498789866693158,0.8482693812661666,-0.03553593278221295
-1.3799768035556672,-0.21662201409122428,-1.517726904010146,0.27706117930589463
-1.1806812212477353,1.390006842130671,-0.6619495795373807,0.2930018683572948
3.2157657609286243,-1.0518134457458057,2.907748482654687,-0.7009250994254598
4.582285301316355,-2.130330819059668,3.888169799285415,-1.0212106947005077
-1.7270319932766645,1.9841547905472787,-0.9880889735984493,0.42684336768798015
1.5519106389707402,-0.9021010180585395,1.243847263696133,-0.3522746215803608
0.854174783416132,-0.8124895416412379,0.5569338228820349,-0.20511546933063524
-0.3552104541689606,-1.0825294179072702,-0.8055799220162116,0.034847189192266204
-0.39825887355835166,-0.43178486980716624,-0.5872325165580168,0.06684355050275095
0.224042683820821,0.8965198785988422,0.59447381935681,-0.014387764846584217
3.171504610576081,-1.7629569654288764,2.5745076131974702,-0.717050594078391
-0.13480714339532762,1.5505192039271216,0.48684373000049097,0.08288914310974678
1.898832423178944,-0.053125408758782244,1.946459110334772,-0.3937069217413672
2.369201096296078,-0.41809902301378465,2.2864596600947196,-0.5037297699432567
-0.7925966447531643,-1.1935982140921604,-1.3037639266268584,0.12115590289329126
-0.9795652489879334,-0.5686294753675583,-1.2449895092455199,0.1819343693944227
-1.3876395021020862,2.5288575589880296,-0.41623536207346756,0.37615743309374783
-1.1599601563292496,1.0410366176395336,-0.7814914526310432,0.27633125319426555
0.39378734748932853,-2.2318321141646633,-0.4937545697032115,-0.1605283040054429
2.402005759727447,-1.5817657065101052,1.8502267604356872,-0.5518305335323171
-1.5835800149989847,1.9859293489132352,-0.8387000015298517,0.39730538961427775
-0.10976559680640756,-0.20695468980829634,-0.19738896986182952,0.015299193341511693
-1.044279474492042,2.262451597497344,-0.16803438356620792,0.2958435124854877
0.9626990910668294,0.6955302383539028,1.2787895231714297,-0.17394676045704932
0.6685399758754055,-1.250880472671128,0.18739282563166704,-0.18238107491031097
-1.2988912447657184,0.9030583577806535,-0.9812341899412622,0.30009861628473145
-1.1564423964323232,0.9035906284010398,-0.8333868511160281,0.2707235078332327
0.46508842513558374,1.1062576116477132,0.9290445441807481,-0.05667748472943651
-1.9587434362204714,0.21243049347231358,-1.9441758532197377,0.41172769409148463
-2.126768164058398,3.101119551830477,-0.9510114062660491,0.5490008815339875
1.8987890910769223,-0.0226493242761292,1.9587294181946773,-0.3926155181549397
-1.0981022886988234,2.124734221418679,-0.2794665204941703,0.30205823218769745
-0.9223912886341787,-2.202032120594637,-1.8457840634548361,0.1121207786916203
2.2026757271836805,-1.7499237674808805,1.5756918029266858,-0.5166719166543556
-1.3520217589400532,2.9686743669814577,-0.20159403398896947,0.3844293825395991
1.7019634892536695,-0.2659910024868929,1.6564087394104807,-0.36064408780860147
0.3156978261864397,0.7132803242826169,0.615418004764055,-0.039808984426022695
0.9370521392828098,-1.6462704439453217,0.30590066639054747,-0.25183160661858345
-1.3830834818076159,2.5394038470736673,-0.40725186161101123,0.3755918954896047
-0.1753659205745653,1.6147495679184332,0.4707642412599169,0.09353972013552293
-0.8509042061303961,2.9874987075798387,0.3253649051842975,0.28169346264117573
1.935849198524647,-1.2210585290259228,1.5128675487173908,-0.4428283826314463
-1.3595844146535818,1.0536370149570355,-0.9832878516261925,0.31797083617840927
-1.164983232955122,-0.092192681565056,-1.2446289831092818,0.23711725003895504
-1.3165900386815728,2.071490396204825,-0.5274200976252399,0.3452515739841019
2.0246666124488675,-0.6554034136705589,1.8334949296659977,-0.44106449422388155
1.1976996930569654,0.5206458339343775,1.451671466555031,-0.22865024605903067
1.309237579508137,0.44610586190455725,1.5371467841041482,-0.2543133907099324
1.176049926479146,0.5174773785533311,1.427953556945618,-0.22429540173278367
-1.9136386073580844,2.2997253572597494,-1.0539654794553148,0.47655780680216686
0.4280489847186882,1.102626780977641,0.8891901207786961,-0.04916343710080054
-1.0809273815719933,-1.8389575195391892,-1.863372506304065,0.1577301938914983
2.417852162918005,0.16430641298433124,2.5722278396486327,-0.49308269727523524
-1.8006537057614547,1.8168105572741085,-1.1320124962132243,0.43609124862347054
0.7043671690883134,0.8903941042212138,1.089800873521859,-0.11371926836648232
-1.1685224256268718,1.4989100908270823,-0.6053411530308292,0.2943609973669513
0.9774514721305063,-1.1898321763199307,0.5322142154365084,-0.24395596009514064
-0.3483223121363008,-0.9295771800678378,-0.7366339844636579,0.03885845635701167
1.363043016221873,-1.4555459722671544,0.8244631234532769,-0.3329596787911277
-1.2851905012596725,-0.7909997173859564,-1.6515943793875816,0.2371012459915627
0.2582209518355151,1.2487787091182099,0.772241599822229,-0.008928703043519975
0.695732617029871,-1.1345527913323947,0.26258231857517167,-0.183860443580731
-0.5820840232322363,1.902892154054396,0.1656833750189759,0.1876994938020852
-0.9006652494584542,-1.7147588040096773,-1.6263630162310374,0.1249448312001985
-1.6830020583885115,1.0153063802911424,-1.3339631548798052,0.38334592898406716
3.2177624281073127,-1.089468812648541,2.894601479263851,-0.7026745662140639
-1.1414384160597308,-0.6529840473205484,-1.4468401025000832,0.2123404093260683
-1.2075381827731193,-2.32202801067748,-2.189796504817518,0.16669816440558816
